# exp(-x**2/30) Derivative Points
1.48697e+01,-6.24208e-04
1.49499e+01,-5.79509e-04
1.50301e+01,-5.37765e-04
1.51102e+01,-4.98801e-04
1.51904e+01,-4.62448e-04
1.52705e+01,-4.28549e-04
1.53507e+01,-3.96954e-04
1.54309e+01,-3.67521e-04
1.55110e+01,-3.40115e-04
1.55912e+01,-3.14610e-04
1.56713e+01,-2.90885e-04
1.57515e+01,-2.68827e-04
1.58317e+01,-2.48329e-04
1.59118e+01,-2.29289e-04
1.59920e+01,-2.11614e-04
1.60721e+01,-1.95212e-04
1.61523e+01,-1.80000e-04
1.62325e+01,-1.65899e-04
1.63126e+01,-1.52832e-04
1.63928e+01,-1.40732e-04
1.64729e+01,-1.29530e-04
1.65531e+01,-1.19167e-04
1.66333e+01,-1.09583e-04
1.67134e+01,-1.00724e-04
1.67936e+01,-9.25398e-05
1.68737e+01,-8.49821e-05
1.69539e+01,-7.80065e-05
1.70341e+01,-7.15712e-05
1.71142e+01,-6.56372e-05
1.71944e+01,-6.01682e-05
1.72745e+01,-5.51299e-05
1.73547e+01,-5.04909e-05
1.74349e+01,-4.62214e-05
1.75150e+01,-4.22939e-05
1.75952e+01,-3.86828e-05
1.76754e+01,-3.53641e-05
1.77555e+01,-3.23156e-05
1.78357e+01,-2.95167e-05
1.79158e+01,-2.69481e-05
1.79960e+01,-2.45919e-05
1.80762e+01,-2.24318e-05
1.81563e+01,-2.04522e-05
1.82365e+01,-1.86389e-05
1.83166e+01,-1.69788e-05
1.83968e+01,-1.54597e-05
1.84770e+01,-1.40702e-05
1.85571e+01,-1.27998e-05
1.86373e+01,-1.16389e-05
1.87174e+01,-1.05786e-05
1.87976e+01,-9.61063e-06
1.88778e+01,-8.72730e-06
1.89579e+01,-7.92162e-06
1.90381e+01,-7.18712e-06
1.91182e+01,-6.51780e-06
1.91984e+01,-5.90819e-06
1.92786e+01,-5.35320e-06
1.93587e+01,-4.84819e-06
1.94389e+01,-4.38886e-06
1.95190e+01,-3.97128e-06
1.95992e+01,-3.59183e-06
1.96794e+01,-3.24720e-06
1.97595e+01,-2.93432e-06
1.98397e+01,-2.65041e-06
1.99198e+01,-2.39291e-06
2.00000e+01,-2.15946e-06
